particle,fluid,phi,T,size,k_ratio
CuO,EG,0.045,45,2e-08,1.13796290057722
CuO,EG,0.05,45,2e-08,1.15407941705975
CuO,EG,0.055,45,2e-08,1.17036233641519
CuO,EG,0.06,45,2e-08,1.18681424917917
Fe,EG,0.005,45,7e-08,1.01493043723032
Fe,EG,0.01,45,7e-08,1.03001022974446
Fe,EG,0.015,45,7e-08,1.04524162990125
Fe,EG,0.02,45,7e-08,1.06062693557738
Fe,EG,0.025,45,7e-08,1.0761684913231
Fe,EG,0.03,45,7e-08,1.09186868955326
Fe,EG,0.035,45,7e-08,1.10772997177506
Fe,EG,0.04,45,7e-08,1.12375482985374
Fe,EG,0.045,45,7e-08,1.13994580731768
Fe,EG,0.05,45,7e-08,1.15630550070425
Fe,EG,0.055,45,7e-08,1.17283656094798
Fe,EG,0.06,45,7e-08,1.18954169481257
TiO2,EG,0.005,45,2.5e-08,1.01375183493866
TiO2,EG,0.01,45,2.5e-08,1.02763032577041
TiO2,EG,0.015,45,2.5e-08,1.04163723036213
TiO2,EG,0.02,45,2.5e-08,1.05577433926197
TiO2,EG,0.025,45,2.5e-08,1.0700434764624
TiO2,EG,0.03,45,2.5e-08,1.08444650018475
TiO2,EG,0.035,45,2.5e-08,1.09898530368588
TiO2,EG,0.04,45,2.5e-08,1.11366181608781
TiO2,EG,0.045,45,2.5e-08,1.12847800323106
TiO2,EG,0.05,45,2.5e-08,1.14343586855242
TiO2,EG,0.055,45,2.5e-08,1.15853745398802
TiO2,EG,0.06,45,2.5e-08,1.17378484090264
MgO,EG,0.005,45,4e-08,1.01483680805497
MgO,EG,0.01,45,4e-08,1.02982109941931
MgO,EG,0.015,45,4e-08,1.04495508413452
MgO,EG,0.02,45,4e-08,1.06024101662053
MgO,EG,0.025,45,4e-08,1.07568119679516
MgO,EG,0.03,45,4e-08,1.09127797122777
MgO,EG,0.035,45,4e-08,1.10703373432808
MgO,EG,0.04,45,4e-08,1.12295092957167
MgO,EG,0.045,45,4e-08,1.1390320507632
MgO,EG,0.05,45,4e-08,1.15527964333893
MgO,EG,0.055,45,4e-08,1.17169630570993
MgO,EG,0.06,45,4e-08,1.18828469064738
SiC,EG,0.005,45,3e-08,1.01505158535217
SiC,EG,0.01,45,3e-08,1.03025496577088
SiC,EG,0.015,45,3e-08,1.04561244917105
SiC,EG,0.02,45,3e-08,1.06112639049243
SiC,EG,0.025,45,3e-08,1.07679919290345
SiC,EG,0.03,45,3e-08,1.09263330904217
SiC,EG,0.035,45,3e-08,1.10863124229582
SiC,EG,0.04,45,3e-08,1.12479554812024
SiC,EG,0.045,45,3e-08,1.14112883540066
SiC,EG,0.05,45,3e-08,1.15763376785545
SiC,EG,0.055,45,3e-08,1.17431306548428
SiC,EG,0.06,45,3e-08,1.19116950606252
SiO2,EG,0.005,45,2.5e-08,1.00898883324695
SiO2,EG,0.01,45,2.5e-08,1.01803169445879
SiO2,EG,0.015,45,2.5e-08,1.0271290722117
SiO2,EG,0.02,45,2.5e-08,1.03628146099062
SiO2,EG,0.025,45,2.5e-08,1.04548936127883
SiO2,EG,0.03,45,2.5e-08,1.05475327964921
SiO2,EG,0.035,45,2.5e-08,1.0640737288571
SiO2,EG,0.04,45,2.5e-08,1.07345122793492
SiO2,EG,0.045,45,2.5e-08,1.08288630228853
SiO2,EG,0.05,45,2.5e-08,1.09237948379538
SiO2,EG,0.055,45,2.5e-08,1.10193131090438
SiO2,EG,0.06,45,2.5e-08,1.11154232873779
ZnO,EG,0.005,45,5e-08,1.01421203147597
ZnO,EG,0.01,45,5e-08,1.02855935845236
ZnO,EG,0.015,45,5e-08,1.0430439221455
ZnO,EG,0.02,45,5e-08,1.05766770108688
ZnO,EG,0.025,45,5e-08,1.07243271202409
ZnO,EG,0.03,45,5e-08,1.08734101084802
ZnO,EG,0.035,45,5e-08,1.10239469354712
ZnO,EG,0.04,45,5e-08,1.11759589718981
ZnO,EG,0.045,45,5e-08,1.13294680093582
ZnO,EG,0.05,45,5e-08,1.14844962707758
ZnO,EG,0.055,45,5e-08,1.16410664211275
ZnO,EG,0.06,45,5e-08,1.17992015784885
Al2O3,H2O,0.005,50,3e-08,1.01426388098234
Al2O3,H2O,0.01,50,3e-08,1.02866404882498
Al2O3,H2O,0.015,50,3e-08,1.04320246617076
Al2O3,H2O,0.02,50,3e-08,1.05788113352914
Al2O3,H2O,0.025,50,3e-08,1.07270209019396
Al2O3,H2O,0.03,50,3e-08,1.08766741518782
Al2O3,H2O,0.035,50,3e-08,1.10277922823437
Al2O3,H2O,0.04,50,3e-08,1.11803969075914
Al2O3,H2O,0.045,50,3e-08,1.13345100692022
Al2O3,H2O,0.05,50,3e-08,1.14901542466946
Al2O3,H2O,0.055,50,3e-08,1.16473523684562
Al2O3,H2O,0.06,50,3e-08,1.18061278230036
CuO,H2O,0.005,50,2e-08,1.01422241919498
CuO,H2O,0.01,50,2e-08,1.02858033221178
CuO,H2O,0.015,50,2e-08,1.04307568454677
CuO,H2O,0.02,50,2e-08,1.05771045912149
CuO,H2O,0.025,50,2e-08,1.07248667718692
CuO,H2O,0.03,50,2e-08,1.08740639925409
CuO,H2O,0.035,50,2e-08,1.10247172605197
CuO,H2O,0.04,50,2e-08,1.1176847995135
CuO,H2O,0.045,50,2e-08,1.1330478037908
CuO,H2O,0.05,50,2e-08,1.14856296630055
CuO,H2O,0.055,50,2e-08,1.16423255880056
CuO,H2O,0.06,50,2e-08,1.18005889849865
Fe,H2O,0.005,50,7e-08,1.0147155377538
Fe,H2O,0.01,50,7e-08,1.02957615183392
Fe,H2O,0.015,50,7e-08,1.0445839982679
Fe,H2O,0.02,50,7e-08,1.05974127601792
Fe,H2O,0.025,50,7e-08,1.07505022805485
Fe,H2O,0.03,50,7e-08,1.09051314246475
Fe,H2O,0.035,50,7e-08,1.1061323535889
Fe,H2O,0.04,50,7e-08,1.12191024319862
Fe,H2O,0.045,50,7e-08,1.13784924170599
Fe,H2O,0.05,50,7e-08,1.15395182941198
Fe,H2O,0.055,50,7e-08,1.17022053779307
Fe,H2O,0.06,50,7e-08,1.18665795082799
TiO2,H2O,0.005,50,2.5e-08,1.01202712181631
TiO2,H2O,0.01,50,2.5e-08,1.02415106623784
TiO2,H2O,0.015,50,2.5e-08,1.03637300717435
TiO2,H2O,0.02,50,2.5e-08,1.04869413758979
TiO2,H2O,0.025,50,2.5e-08,1.06111566989045
TiO2,H2O,0.03,50,2.5e-08,1.07363883632266
TiO2,H2O,0.035,50,2.5e-08,1.0862648893803
TiO2,H2O,0.04,50,2.5e-08,1.09899510222236
TiO2,H2O,0.045,50,2.5e-08,1.11183076910094
TiO2,H2O,0.05,50,2.5e-08,1.12477320579985
TiO2,H2O,0.055,50,2.5e-08,1.13782375008428
TiO2,H2O,0.06,50,2.5e-08,1.15098376216173
MgO,H2O,0.005,50,4e-08,1.0144867324168
MgO,H2O,0.01,50,4e-08,1.02911405400357
MgO,H2O,0.015,50,4e-08,1.04388402129969
MgO,H2O,0.02,50,4e-08,1.05879873115184
MgO,H2O,0.025,50,4e-08,1.07386032170636
MgO,H2O,0.03,50,4e-08,1.08907097343113
MgO,H2O,0.035,50,4e-08,1.10443291016781
MgO,H2O,0.04,50,4e-08,1.1199484002158
MgO,H2O,0.045,50,4e-08,1.13561975744876
MgO,H2O,0.05,50,4e-08,1.15144934246495
MgO,H2O,0.055,50,4e-08,1.16743956377265
MgO,H2O,0.06,50,4e-08,1.18359287901178
SiC,H2O,0.005,50,3e-08,1.01501583283566
SiC,H2O,0.01,50,3e-08,1.03018273865738
SiC,H2O,0.015,50,3e-08,1.04550300889031
SiC,H2O,0.02,50,3e-08,1.06097898153585
SiC,H2O,0.025,50,3e-08,1.07661304236111
SiC,H2O,0.03,50,3e-08,1.09240762612499
SiC,H2O,0.035,50,3e-08,1.10836521784223
SiC,H2O,0.04,50,3e-08,1.1244883540868
SiC,H2O,0.045,50,3e-08,1.14077962433609
SiC,H2O,0.05,50,3e-08,1.1572416723573
SiC,H2O,0.055,50,3e-08,1.17387719763775
SiC,H2O,0.06,50,3e-08,1.19068895686055
SiO2,H2O,0.005,50,2.5e-08,1.00422818957017
SiO2,H2O,0.01,50,2.5e-08,1.00846831435314
SiO2,H2O,0.015,50,2.5e-08,1.01272042495592
SiO2,H2O,0.02,50,2.5e-08,1.016984572272
SiO2,H2O,0.025,50,2.5e-08,1.02126080748344
SiO2,H2O,0.03,50,2.5e-08,1.02554918206288
SiO2,H2O,0.035,50,2.5e-08,1.02984974777561
SiO2,H2O,0.04,50,2.5e-08,1.03416255668166
SiO2,H2O,0.045,50,2.5e-08,1.03848766113792
SiO2,H2O,0.05,50,2.5e-08,1.04282511380021
SiO2,H2O,0.055,50,2.5e-08,1.04717496762547
SiO2,H2O,0.06,50,2.5e-08,1.05153727587387
ZnO,H2O,0.005,50,5e-08,1.01302921292014
ZnO,H2O,0.01,50,5e-08,1.02617209309813
ZnO,H2O,0.015,50,5e-08,1.03943013450572
ZnO,H2O,0.02,50,5e-08,1.05280485741099
ZnO,H2O,0.025,50,5e-08,1.06629780895946
ZnO,H2O,0.03,50,5e-08,1.07991056377074
ZnO,H2O,0.035,50,5e-08,1.09364472455103
ZnO,H2O,0.04,50,5e-08,1.10750192272223
ZnO,H2O,0.045,50,5e-08,1.1214838190679
ZnO,H2O,0.05,50,5e-08,1.13559210439683
ZnO,H2O,0.055,50,5e-08,1.14982850022465
ZnO,H2O,0.06,50,5e-08,1.16419475947407
Al2O3,40:60 EG/W,0.005,50,3e-08,1.01451365773266
Al2O3,40:60 EG/W,0.01,50,3e-08,1.02916842899702
Al2O3,40:60 EG/W,0.015,50,3e-08,1.04396638187687
Al2O3,40:60 EG/W,0.02,50,3e-08,1.05890962506603
Al2O3,40:60 EG/W,0.025,50,3e-08,1.07400030887006
Al2O3,40:60 EG/W,0.03,50,3e-08,1.08924062623776
Al2O3,40:60 EG/W,0.035,50,3e-08,1.10463281382354
Al2O3,40:60 EG/W,0.04,50,3e-08,1.12017915308165
Al2O3,40:60 EG/W,0.045,50,3e-08,1.13588197139358
Al2O3,40:60 EG/W,0.05,50,3e-08,1.15174364322947
Al2O3,40:60 EG/W,0.055,50,3e-08,1.16776659134518
Al2O3,40:60 EG/W,0.06,50,3e-08,1.18395328801587
CuO,40:60 EG/W,0.005,50,2e-08,1.01448461108742
CuO,40:60 EG/W,0.01,50,2e-08,1.0291097700743
CuO,40:60 EG/W,0.015,50,2e-08,1.04387753259232
CuO,40:60 EG/W,0.02,50,2e-08,1.05878999455668
CuO,40:60 EG/W,0.025,50,2e-08,1.07384929315774
CuO,40:60 EG/W,0.03,50,2e-08,1.08905760788212
CuO,40:60 EG/W,0.035,50,2e-08,1.10441716156418
CuO,40:60 EG/W,0.04,50,2e-08,1.11993022146913
CuO,40:60 EG/W,0.045,50,2e-08,1.13559910040874
CuO,40:60 EG/W,0.05,50,2e-08,1.15142615789076
CuO,40:60 EG/W,0.055,50,2e-08,1.16741380130347
CuO,40:60 EG/W,0.06,50,2e-08,1.18356448713639
Fe,40:60 EG/W,0.005,50,7e-08,1.01482787777519
Fe,40:60 EG/W,0.01,50,7e-08,1.02980306093198
Fe,40:60 EG/W,0.015,50,7e-08,1.04492775550377
Fe,40:60 EG/W,0.02,50,7e-08,1.06020421179479
Fe,40:60 EG/W,0.025,50,7e-08,1.07563472549622
Fe,40:60 EG/W,0.03,50,7e-08,1.09122163883631
Fe,40:60 EG/W,0.035,50,7e-08,1.10696734176557
Fe,40:60 EG/W,0.04,50,7e-08,1.12287427317843
Fe,40:60 EG/W,0.045,50,7e-08,1.13894492217255
Fe,40:60 EG/W,0.05,50,7e-08,1.15518182934733
Fe,40:60 EG/W,0.055,50,7e-08,1.17158758814277
Fe,40:60 EG/W,0.06,50,7e-08,1.18816484622049
TiO2,40:60 EG/W,0.005,50,2.5e-08,1.01289637957691
TiO2,40:60 EG/W,0.01,50,2.5e-08,1.02590411558958
TiO2,40:60 EG/W,0.015,50,2.5e-08,1.03902465658688
TiO2,40:60 EG/W,0.02,50,2.5e-08,1.05225947635117
TiO2,40:60 EG/W,0.025,50,2.5e-08,1.06561007445014
TiO2,40:60 EG/W,0.03,50,2.5e-08,1.07907797680319
TiO2,40:60 EG/W,0.035,50,2.5e-08,1.09266473626288
TiO2,40:60 EG/W,0.04,50,2.5e-08,1.10637193321171
TiO2,40:60 EG/W,0.045,50,2.5e-08,1.12020117617501
TiO2,40:60 EG/W,0.05,50,2.5e-08,1.13415410245013
TiO2,40:60 EG/W,0.055,50,2.5e-08,1.14823237875266
TiO2,40:60 EG/W,0.06,50,2.5e-08,1.16243770188014
MgO,40:60 EG/W,0.005,50,4e-08,1.01466919721648
MgO,40:60 EG/W,0.01,50,4e-08,1.02948255624363
MgO,40:60 EG/W,0.015,50,4e-08,1.04444221270472
MgO,40:60 EG/W,0.02,50,4e-08,1.05955034461541
MgO,40:60 EG/W,0.025,50,4e-08,1.07480917344083
MgO,40:60 EG/W,0.03,50,4e-08,1.09022096518449
MgO,40:60 EG/W,0.035,50,4e-08,1.10578803151012
MgO,40:60 EG/W,0.04,50,4e-08,1.12151273089752
MgO,40:60 EG/W,0.045,50,4e-08,1.13739746983379
MgO,40:60 EG/W,0.05,50,4e-08,1.15344470404105
MgO,40:60 EG/W,0.055,50,4e-08,1.16965693974206
MgO,40:60 EG/W,0.06,50,4e-08,1.18603673496509
SiC,40:60 EG/W,0.005,50,3e-08,1.01503459444615
SiC,40:60 EG/W,0.01,50,3e-08,1.03022064058399
SiC,40:60 EG/W,0.015,50,3e-08,1.04556043848202
SiC,40:60 EG/W,0.02,50,3e-08,1.06105633501999
SiC,40:60 EG/W,0.025,50,3e-08,1.07671072508586
SiC,40:60 EG/W,0.03,50,3e-08,1.09252605280972
SiC,40:60 EG/W,0.035,50,3e-08,1.10850481283593
SiC,40:60 EG/W,0.04,50,3e-08,1.12464955163488
SiC,40:60 EG/W,0.045,50,3e-08,1.14096286885591
SiC,40:60 EG/W,0.05,50,3e-08,1.15744741872275
SiC,40:60 EG/W,0.055,50,3e-08,1.17410591147322
SiC,40:60 EG/W,0.06,50,3e-08,1.19094111484466
SiO2,40:60 EG/W,0.005,50,2.5e-08,1.00632373546449
SiO2,40:60 EG/W,0.01,50,2.5e-08,1.01267418699758
SiO2,40:60 EG/W,0.015,50,2.5e-08,1.01905152425988
SiO2,40:60 EG/W,0.02,50,2.5e-08,1.02545591835162
SiO2,40:60 EG/W,0.025,50,2.5e-08,1.03188754182796
SiO2,40:60 EG/W,0.03,50,2.5e-08,1.03834656871447
SiO2,40:60 EG/W,0.035,50,2.5e-08,1.04483317452286
SiO2,40:60 EG/W,0.04,50,2.5e-08,1.05134753626682
SiO2,40:60 EG/W,0.045,50,2.5e-08,1.0578898324782
SiO2,40:60 EG/W,0.05,50,2.5e-08,1.06446024322325
SiO2,40:60 EG/W,0.055,50,2.5e-08,1.07105895011917
SiO2,40:60 EG/W,0.06,50,2.5e-08,1.07768613635085
ZnO,40:60 EG/W,0.005,50,5e-08,1.01363382473379
ZnO,40:60 EG/W,0.01,50,5e-08,1.02739213599467
ZnO,40:60 EG/W,0.015,50,5e-08,1.04127664657808
ZnO,40:60 EG/W,0.02,50,5e-08,1.0552891008458
ZnO,40:60 EG/W,0.025,50,5e-08,1.06943127545646
ZnO,40:60 EG/W,0.03,50,5e-08,1.08370498011652
ZnO,40:60 EG/W,0.035,50,5e-08,1.09811205835225
ZnO,40:60 EG/W,0.04,50,5e-08,1.11265438830347
ZnO,40:60 EG/W,0.045,50,5e-08,1.12733388353976
ZnO,40:60 EG/W,0.05,50,5e-08,1.14215249389985
ZnO,40:60 EG/W,0.055,50,5e-08,1.15711220635502
ZnO,40:60 EG/W,0.06,50,5e-08,1.17221504589724
Al2O3,60:40 EG/W,0.005,50,3e-08,1.01460426006361
Al2O3,60:40 EG/W,0.01,50,3e-08,1.02935140531269
Al2O3,60:40 EG/W,0.015,50,3e-08,1.04424354299619
Al2O3,60:40 EG/W,0.02,50,3e-08,1.05928282200428
Al2O3,60:40 EG/W,0.025,50,3e-08,1.07447143390205
Al2O3,60:40 EG/W,0.03,50,3e-08,1.08981161399414
Al2O3,60:40 EG/W,0.035,50,3e-08,1.10530564242142
Al2O3,60:40 EG/W,0.04,50,3e-08,1.12095584529081
Al2O3,60:40 EG/W,0.045,50,3e-08,1.13676459583948
Al2O3,60:40 EG/W,0.05,50,3e-08,1.15273431563456
Al2O3,60:40 EG/W,0.055,50,3e-08,1.1688674758097
Al2O3,60:40 EG/W,0.06,50,3e-08,1.18516659833985
CuO,60:40 EG/W,0.005,50,2e-08,1.0145797929261
CuO,60:40 EG/W,0.01,50,2e-08,1.02930199150837
CuO,60:40 EG/W,0.015,50,2e-08,1.04416869237069
CuO,60:40 EG/W,0.02,50,2e-08,1.05918203349775
CuO,60:40 EG/W,0.025,50,2e-08,1.07434419526004
CuO,60:40 EG/W,0.03,50,2e-08,1.08965740146947
CuO,60:40 EG/W,0.035,50,2e-08,1.10512392046668
CuO,60:40 EG/W,0.04,50,2e-08,1.12074606624116
CuO,60:40 EG/W,0.045,50,2e-08,1.13652619958542
CuO,60:40 EG/W,0.05,50,2e-08,1.15246672928426
CuO,60:40 EG/W,0.055,50,2e-08,1.16857011334056
CuO,60:40 EG/W,0.06,50,2e-08,1.1848388602388
Fe,60:40 EG/W,0.005,50,7e-08,1.01486827528901
Fe,60:40 EG/W,0.01,50,7e-08,1.02988466170374
Fe,60:40 EG/W,0.015,50,7e-08,1.04505138344788
Fe,60:40 EG/W,0.02,50,7e-08,1.06037070948406
Fe,60:40 EG/W,0.025,50,7e-08,1.0758449546654
Fe,60:40 EG/W,0.03,50,7e-08,1.09147648090161
Fe,60:40 EG/W,0.035,50,7e-08,1.1072676983608
Fe,60:40 EG/W,0.04,50,7e-08,1.12322106670831
Fe,60:40 EG/W,0.045,50,7e-08,1.13933909638395
Fe,60:40 EG/W,0.05,50,7e-08,1.15562434991895
Fe,60:40 EG/W,0.055,50,7e-08,1.17207944329408
Fe,60:40 EG/W,0.06,50,7e-08,1.18870704734057
TiO2,60:40 EG/W,0.005,50,2.5e-08,1.01322590574695
TiO2,60:40 EG/W,0.01,50,2.5e-08,1.02656894427818
TiO2,60:40 EG/W,0.015,50,2.5e-08,1.04003067856196
TiO2,60:40 EG/W,0.02,50,2.5e-08,1.05361269949822
TiO2,60:40 EG/W,0.025,50,2.5e-08,1.06731662654529
TiO2,60:40 EG/W,0.03,50,2.5e-08,1.08114410836362
TiO2,60:40 EG/W,0.035,50,2.5e-08,1.09509682347695
TiO2,60:40 EG/W,0.04,50,2.5e-08,1.10917648095161
TiO2,60:40 EG/W,0.045,50,2.5e-08,1.12338482109431
TiO2,60:40 EG/W,0.05,50,2.5e-08,1.13772361616929
TiO2,60:40 EG/W,0.055,50,2.5e-08,1.15219467113523
TiO2,60:40 EG/W,0.06,50,2.5e-08,1.16679982440269
MgO,60:40 EG/W,0.005,50,4e-08,1.01473509997433
MgO,60:40 EG/W,0.01,50,4e-08,1.02961566320134
MgO,60:40 EG/W,0.015,50,4e-08,1.04464385436114
MgO,60:40 EG/W,0.02,50,4e-08,1.05982188129889
MgO,60:40 EG/W,0.025,50,4e-08,1.07515199610615
MgO,60:40 EG/W,0.03,50,4e-08,1.09063649623486
MgO,60:40 EG/W,0.035,50,4e-08,1.10627772564513
MgO,60:40 EG/W,0.04,50,4e-08,1.12207807598811
MgO,60:40 EG/W,0.045,50,4e-08,1.13803998782508
MgO,60:40 EG/W,0.05,50,4e-08,1.15416595188421
MgO,60:40 EG/W,0.055,50,4e-08,1.17045851035616
MgO,60:40 EG/W,0.06,50,4e-08,1.18692025823015
SiC,60:40 EG/W,0.005,50,3e-08,1.01504130260728
SiC,60:40 EG/W,0.01,50,3e-08,1.03023419242701
SiC,60:40 EG/W,0.015,50,3e-08,1.0455809726234
SiC,60:40 EG/W,0.02,50,3e-08,1.06108399325613
SiC,60:40 EG/W,0.025,50,3e-08,1.07674565248004
SiC,60:40 EG/W,0.03,50,3e-08,1.09256839778183
SiC,60:40 EG/W,0.035,50,3e-08,1.10855472725512
SiC,60:40 EG/W,0.04,50,3e-08,1.12470719091521
SiC,60:40 EG/W,0.045,50,3e-08,1.14102839205513
SiC,60:40 EG/W,0.05,50,3e-08,1.15752098864434
SiC,60:40 EG/W,0.055,50,3e-08,1.17418769477178
SiC,60:40 EG/W,0.06,50,3e-08,1.1910312821348
SiO2,60:40 EG/W,0.005,50,2.5e-08,1.00726632657194
SiO2,60:40 EG/W,0.01,50,2.5e-08,1.01456793827621
SiO2,60:40 EG/W,0.015,50,2.5e-08,1.02190509275417
SiO2,60:40 EG/W,0.02,50,2.5e-08,1.02927805016161
SiO2,60:40 EG/W,0.025,50,2.5e-08,1.03668707319947
SiO2,60:40 EG/W,0.03,50,2.5e-08,1.04413242714503
SiO2,60:40 EG/W,0.035,50,2.5e-08,1.05161437988364
SiO2,60:40 EG/W,0.04,50,2.5e-08,1.05913320194077
SiO2,60:40 EG/W,0.045,50,2.5e-08,1.06668916651465
SiO2,60:40 EG/W,0.05,50,2.5e-08,1.07428254950936
SiO2,60:40 EG/W,0.055,50,2.5e-08,1.08191362956843
SiO2,60:40 EG/W,0.06,50,2.5e-08,1.08958268810888
ZnO,60:40 EG/W,0.005,50,5e-08,1.01385848805802
ZnO,60:40 EG/W,0.01,50,5e-08,1.02784560879503
ZnO,60:40 EG/W,0.015,50,5e-08,1.04196316148898
ZnO,60:40 EG/W,0.02,50,5e-08,1.0562129791321
ZnO,60:40 EG/W,0.025,50,5e-08,1.07059692922423
ZnO,60:40 EG/W,0.03,50,5e-08,1.08511691458875
ZnO,60:40 EG/W,0.035,50,5e-08,1.09977487421167
ZnO,60:40 EG/W,0.04,50,5e-08,1.11457278410487
ZnO,60:40 EG/W,0.045,50,5e-08,1.12951265819406
ZnO,60:40 EG/W,0.05,50,5e-08,1.14459654923254
ZnO,60:40 EG/W,0.055,50,5e-08,1.15982654974141
ZnO,60:40 EG/W,0.06,50,5e-08,1.17520479297729
Al2O3,EG,0.005,50,3e-08,1.01474341416528
Al2O3,EG,0.01,50,3e-08,1.02963245618867
Al2O3,EG,0.015,50,3e-08,1.04466929443472
Al2O3,EG,0.02,50,3e-08,1.05985614053131
Al2O3,EG,0.025,50,3e-08,1.07519525045401
Al2O3,EG,0.03,50,3e-08,1.09068892564328
Al2O3,EG,0.035,50,3e-08,1.10633951415562
Al2O3,EG,0.04,50,3e-08,1.12214941184978
Al2O3,EG,0.045,50,3e-08,1.1381210636095
Al2O3,EG,0.05,50,3e-08,1.1542569646039
Al2O3,EG,0.055,50,3e-08,1.17055966158697
Al2O3,EG,0.06,50,3e-08,1.18703175423756
CuO,EG,0.005,50,2e-08,1.0147260595989
CuO,EG,0.01,50,2e-08,1.02959740357414
CuO,EG,0.015,50,2e-08,1.04461619260428
CuO,EG,0.02,50,2e-08,1.05978463042636
CuO,EG,0.025,50,2e-08,1.07510496491383
CuO,EG,0.03,50,2e-08,1.09057948918708
CuO,EG,0.035,50,2e-08,1.10621054275766
CuO,EG,0.04,50,2e-08,1.12200051270739
CuO,EG,0.045,50,2e-08,1.13795183490362
CuO,EG,0.05,50,2e-08,1.15406699525191
CuO,EG,0.055,50,2e-08,1.1703485309876
CuO,EG,0.06,50,2e-08,1.18679903200745
Fe,EG,0.005,50,7e-08,1.01492996048454
Fe,EG,0.01,50,7e-08,1.03000926669103
Fe,EG,0.015,50,7e-08,1.04524017076147
Fe,EG,0.02,50,7e-08,1.06062497034985
Fe,EG,0.025,50,7e-08,1.07616600977769
Fe,EG,0.03,50,7e-08,1.09186568122485
Fe,EG,0.035,50,7e-08,1.10772642595713
Fe,EG,0.04,50,7e-08,1.12375073559171
Fe,EG,0.045,50,7e-08,1.13994115340206
Fe,EG,0.05,50,7e-08,1.15630027566352
Fe,EG,0.055,50,7e-08,1.17283075304132
Fe,EG,0.06,50,7e-08,1.1895352920223
TiO2,EG,0.005,50,2.5e-08,1.01374771110798
TiO2,EG,0.01,50,2.5e-08,1.02762200198379
TiO2,EG,0.015,50,2.5e-08,1.04162462890606
TiO2,EG,0.02,50,2.5e-08,1.05575738079523
TiO2,EG,0.025,50,2.5e-08,1.07002207997548
TiO2,EG,0.03,50,2.5e-08,1.08442058295801
TiO2,EG,0.035,50,2.5e-08,1.09895478124653
TiO2,EG,0.04,50,2.5e-08,1.11362660216561
TiO2,EG,0.045,50,2.5e-08,1.12843800971267
TiO2,EG,0.05,50,2.5e-08,1.14339100543439
TiO2,EG,0.055,50,2.5e-08,1.15848762932845
TiO2,EG,0.06,50,2.5e-08,1.17372996077121
MgO,EG,0.005,50,4e-08,1.01483602662652
MgO,EG,0.01,50,4e-08,1.02981952098882
MgO,EG,0.015,50,4e-08,1.04495269277753
MgO,EG,0.02,50,4e-08,1.06023779605221
MgO,EG,0.025,50,4e-08,1.07567713036064
MgO,EG,0.03,50,4e-08,1.09127304189208
MgO,EG,0.035,50,4e-08,1.10702792466585
MgO,EG,0.04,50,4e-08,1.12294422175642
MgO,EG,0.045,50,4e-08,1.13902442655631
MgO,EG,0.05,50,4e-08,1.15527108407829
MgO,EG,0.055,50,4e-08,1.17168679229819
MgO,EG,0.06,50,4e-08,1.18827420353979
SiC,EG,0.005,50,3e-08,1.01505150667095
SiC,EG,0.01,50,3e-08,1.03025480681745
SiC,EG,0.015,50,3e-08,1.04561220831804
SiC,EG,0.02,50,3e-08,1.06112606607511
SiC,EG,0.025,50,3e-08,1.07679878321867
SiC,EG,0.03,50,3e-08,1.09263281234737
SiC,EG,0.035,50,3e-08,1.10863065680789
SiC,EG,0.04,50,3e-08,1.12479487201441
SiC,EG,0.045,50,3e-08,1.14112806680934
SiC,EG,0.05,50,3e-08,1.15763290486702
SiC,EG,0.055,50,3e-08,1.17431210614188
SiC,EG,0.06,50,3e-08,1.19116844836271
SiO2,EG,0.005,50,2.5e-08,1.00897413338026
SiO2,EG,0.01,50,2.5e-08,1.01800211789622
SiO2,EG,0.015,50,2.5e-08,1.02708443972384
SiO2,EG,0.02,50,2.5e-08,1.03622159090909
SiO2,EG,0.025,50,2.5e-08,1.04541406945681
SiO2,EG,0.03,50,2.5e-08,1.05466237942122
SiO2,EG,0.035,50,2.5e-08,1.06396703099803
SiO2,EG,0.04,50,2.5e-08,1.07332854061826
SiO2,EG,0.045,50,2.5e-08,1.08274743104381
SiO2,EG,0.05,50,2.5e-08,1.09222423146474
SiO2,EG,0.055,50,2.5e-08,1.1017594775984
SiO2,EG,0.06,50,2.5e-08,1.11135371179039
ZnO,EG,0.005,50,5e-08,1.01420928301761
ZnO,EG,0.01,50,5e-08,1.02855380908674
ZnO,EG,0.015,50,5e-08,1.04303551829232
ZnO,EG,0.02,50,5e-08,1.05765638800539
ZnO,EG,0.025,50,5e-08,1.07241843378314
ZnO,EG,0.03,50,5e-08,1.08732371029522
ZnO,EG,0.035,50,5e-08,1.10237431227703
ZnO,EG,0.04,50,5e-08,1.11757237551117
ZnO,EG,0.045,50,5e-08,1.13292007783775
ZnO,EG,0.05,50,5e-08,1.14841964019481
ZnO,EG,0.055,50,5e-08,1.16407332768967
ZnO,EG,0.06,50,5e-08,1.17988345070246
Al2O3,H2O,0.005,55,3e-08,1.01424631327326
Al2O3,H2O,0.01,55,3e-08,1.02862857710585
Al2O3,H2O,0.015,55,3e-08,1.04314874686321
Al2O3,H2O,0.02,55,3e-08,1.05780881558988
Al2O3,H2O,0.025,55,3e-08,1.07261081492148
Al2O3,H2O,0.03,55,3e-08,1.08755681602334
Al2O3,H2O,0.035,55,3e-08,1.10264893055654
Al2O3,H2O,0.04,55,3e-08,1.11788931167259
