particle,fluid,phi,T,size,k_ratio
CuO,H2O,0.045,55,4.00E-08,1.489044303
CuO,EG,0.05,60,7.00E-08,1.489914513
CuO,EG,0.04,55,3.00E-08,1.495098254
CuO,H2O,0.03,50,2.00E-08,1.495679659
CuO,H2O,0.035,55,3.00E-08,1.49806101
Al2O3,H2O,0.05,35,1.00E-08,1.501107619
CuO,H2O,0.04,45,2.00E-08,1.501299874
Al2O3,H2O,0.05,60,4.00E-08,1.503678896
CuO,EG,0.025,50,1.00E-08,1.503996066
CuO,EG,0.04,50,2.00E-08,1.506178219
CuO,H2O,0.045,50,3.00E-08,1.507598552
CuO,EG,0.05,50,3.00E-08,1.507632988
CuO,EG,0.04,45,1.00E-08,1.508954211
CuO,H2O,0.045,60,5.00E-08,1.509223713
Al2O3,H2O,0.05,55,3.00E-08,1.514876335
CuO,H2O,0.05,30,1.00E-08,1.51780731
CuO,H2O,0.025,55,2.00E-08,1.523891034
Al2O3,H2O,0.03,45,1.00E-08,1.525367447
CuO,EG,0.045,60,5.00E-08,1.525377098
CuO,EG,0.05,55,4.00E-08,1.528250358
Al2O3,H2O,0.035,55,2.00E-08,1.528546604
Al2O3,H2O,0.04,60,3.00E-08,1.528551533
CuO,EG,0.05,60,6.00E-08,1.529013604
CuO,EG,0.04,60,4.00E-08,1.532688337
CuO,H2O,0.01,60,1.00E-08,1.535205104
CuO,EG,0.02,55,1.00E-08,1.537540998
CuO,EG,0.025,60,2.00E-08,1.538200437
Al2O3,H2O,0.045,50,2.00E-08,1.538300237
CuO,H2O,0.02,60,2.00E-08,1.542854859
Al2O3,H2O,0.04,40,1.00E-08,1.543203881
CuO,H2O,0.05,55,4.00E-08,1.543382559
CuO,H2O,0.04,35,1.00E-08,1.547168672
CuO,H2O,0.03,60,3.00E-08,1.550504615
CuO,EG,0.045,55,3.00E-08,1.556985536
CuO,H2O,0.04,60,4.00E-08,1.55815437
CuO,EG,0.035,55,2.00E-08,1.560082416
CuO,H2O,0.03,40,1.00E-08,1.561152246
CuO,EG,0.035,60,3.00E-08,1.561895067
CuO,H2O,0.045,45,2.00E-08,1.563962358
CuO,H2O,0.05,50,3.00E-08,1.563998391
CuO,H2O,0.05,60,5.00E-08,1.565804126
CuO,H2O,0.04,55,3.00E-08,1.569212583
CuO,EG,0.015,60,1.00E-08,1.569244534
CuO,EG,0.045,50,2.00E-08,1.569450497
CuO,EG,0.045,45,1.00E-08,1.572573487
Al2O3,H2O,0.015,60,1.00E-08,1.575032073
CuO,H2O,0.035,50,2.00E-08,1.578292935
Al2O3,H2O,0.025,50,1.00E-08,1.579913944
CuO,EG,0.05,60,5.00E-08,1.583752331
Al2O3,H2O,0.03,60,2.00E-08,1.584826274
Al2O3,H2O,0.02,55,1.00E-08,1.590254921
Al2O3,H2O,0.045,60,3.00E-08,1.594620474
Al2O3,H2O,0.05,50,2.00E-08,1.598111374
CuO,EG,0.045,60,4.00E-08,1.599274379
Al2O3,H2O,0.04,55,2.00E-08,1.604053262
CuO,EG,0.03,50,1.00E-08,1.604795279
CuO,H2O,0.025,45,1.00E-08,1.606302287
Al2O3,H2O,0.045,40,1.00E-08,1.611104366
Al2O3,H2O,0.035,45,1.00E-08,1.612928688
CuO,H2O,0.045,35,1.00E-08,1.615564756
CuO,H2O,0.015,55,1.00E-08,1.616974325
CuO,EG,0.05,55,3.00E-08,1.618872817
CuO,H2O,0.05,45,2.00E-08,1.626624842
CuO,H2O,0.045,60,4.00E-08,1.627923666
CuO,H2O,0.03,55,2.00E-08,1.628669241
CuO,EG,0.05,50,2.00E-08,1.632722774
CuO,EG,0.05,45,1.00E-08,1.636192763
CuO,EG,0.04,55,2.00E-08,1.640094189
CuO,H2O,0.045,55,3.00E-08,1.640364156
CuO,EG,0.04,60,3.00E-08,1.642165791
CuO,H2O,0.035,60,3.00E-08,1.642255384
CuO,H2O,0.02,50,1.00E-08,1.645014353
CuO,EG,0.03,60,2.00E-08,1.645840524
CuO,H2O,0.035,40,1.00E-08,1.65467762
Al2O3,H2O,0.05,60,3.00E-08,1.660689416
CuO,H2O,0.04,50,2.00E-08,1.660906211
CuO,EG,0.05,60,4.00E-08,1.665860422
CuO,EG,0.025,55,1.00E-08,1.671926247
CuO,H2O,0.025,60,2.00E-08,1.678568574
Al2O3,H2O,0.05,40,1.00E-08,1.679004851
Al2O3,H2O,0.045,55,2.00E-08,1.679559919
Al2O3,H2O,0.035,60,2.00E-08,1.682297319
CuO,H2O,0.05,35,1.00E-08,1.68396084
Al2O3,H2O,0.03,50,1.00E-08,1.695896732
CuO,H2O,0.05,60,4.00E-08,1.697692963
Al2O3,H2O,0.04,45,1.00E-08,1.70048993
CuO,EG,0.035,50,1.00E-08,1.705594493
CuO,H2O,0.05,55,3.00E-08,1.711515729
CuO,EG,0.045,55,2.00E-08,1.720105963
CuO,EG,0.045,60,3.00E-08,1.722436515
CuO,H2O,0.03,45,1.00E-08,1.727562745
CuO,H2O,0.035,55,2.00E-08,1.733447447
CuO,H2O,0.04,60,3.00E-08,1.734006153
Al2O3,H2O,0.025,55,1.00E-08,1.737818652
CuO,H2O,0.045,50,2.00E-08,1.743519488
CuO,H2O,0.04,40,1.00E-08,1.748202995
CuO,EG,0.035,60,2.00E-08,1.753480612
Al2O3,H2O,0.05,55,2.00E-08,1.755066577
CuO,EG,0.02,60,1.00E-08,1.758992712
Al2O3,H2O,0.02,60,1.00E-08,1.766709431
Al2O3,H2O,0.04,60,2.00E-08,1.779768365
Al2O3,H2O,0.045,45,1.00E-08,1.788051171
CuO,EG,0.05,55,2.00E-08,1.800117737
CuO,EG,0.05,60,3.00E-08,1.802707239
CuO,H2O,0.015,60,1.00E-08,1.802807655
CuO,H2O,0.025,50,1.00E-08,1.806267941
CuO,EG,0.03,55,1.00E-08,1.806311497
CuO,EG,0.04,50,1.00E-08,1.806393706
Al2O3,H2O,0.035,50,1.00E-08,1.811879521
CuO,H2O,0.03,60,2.00E-08,1.814282289
CuO,H2O,0.02,55,1.00E-08,1.822632434
CuO,H2O,0.045,60,3.00E-08,1.825756922
CuO,H2O,0.05,50,2.00E-08,1.826132764
CuO,H2O,0.04,55,2.00E-08,1.838225654
CuO,H2O,0.045,40,1.00E-08,1.841728369
CuO,H2O,0.035,45,1.00E-08,1.848823202
CuO,EG,0.04,60,2.00E-08,1.861120699
Al2O3,H2O,0.05,45,1.00E-08,1.875612412
Al2O3,H2O,0.045,60,2.00E-08,1.877239411
Al2O3,H2O,0.03,55,1.00E-08,1.885382382
CuO,EG,0.045,50,1.00E-08,1.907192919
CuO,H2O,0.05,60,3.00E-08,1.917507691
Al2O3,H2O,0.04,50,1.00E-08,1.92786231
CuO,H2O,0.05,40,1.00E-08,1.935253743
CuO,EG,0.035,55,1.00E-08,1.940696746
CuO,H2O,0.045,55,2.00E-08,1.943003861
CuO,EG,0.025,60,1.00E-08,1.94874089
CuO,H2O,0.035,60,2.00E-08,1.949996003
Al2O3,H2O,0.025,60,1.00E-08,1.958386789
CuO,H2O,0.03,50,1.00E-08,1.96752153
CuO,EG,0.045,60,2.00E-08,1.968760787
CuO,H2O,0.04,45,1.00E-08,1.970083659
Al2O3,H2O,0.05,60,2.00E-08,1.974710456
