particle,fluid,phi,T,size,k_ratio
Fe,H2O,0.02,20,7e-08,1.07047708063586
Fe,H2O,0.025,20,7e-08,1.0886168052724
Fe,H2O,0.03,20,7e-08,1.10697213491684
Fe,H2O,0.035,20,7e-08,1.12554693650466
Fe,H2O,0.04,20,7e-08,1.14434517000022
Fe,H2O,0.045,20,7e-08,1.16337089121129
Fe,H2O,0.05,20,7e-08,1.18262825470631
TiO2,H2O,0.005,20,7e-08,1.01395673281625
TiO2,H2O,0.01,20,7e-08,1.0280439328585
TiO2,H2O,0.015,20,7e-08,1.0422634381246
TiO2,H2O,0.02,20,7e-08,1.05661712129979
TiO2,H2O,0.025,20,7e-08,1.07110689057883
TiO2,H2O,0.03,20,7e-08,1.08573469051173
TiO2,H2O,0.035,20,7e-08,1.10050250287366
TiO2,H2O,0.04,20,7e-08,1.11541234756001
TiO2,H2O,0.045,20,7e-08,1.13046628350739
TiO2,H2O,0.05,20,7e-08,1.14566640964146
MgO,H2O,0.005,20,7e-08,1.01700820461087
MgO,H2O,0.01,20,7e-08,1.0342103614978
MgO,H2O,0.015,20,7e-08,1.05160980727398
MgO,H2O,0.02,20,7e-08,1.06920995552822
MgO,H2O,0.025,20,7e-08,1.08701429905762
MgO,H2O,0.03,20,7e-08,1.10502641217835
MgO,H2O,0.035,20,7e-08,1.12324995311792
MgO,H2O,0.04,20,7e-08,1.14168866649203
MgO,H2O,0.045,20,7e-08,1.16034638586981
MgO,H2O,0.05,20,7e-08,1.17922703643097
SiC,H2O,0.005,20,7e-08,1.01773476756807
SiC,H2O,0.01,20,7e-08,1.03568046337771
SiC,H2O,0.015,20,7e-08,1.05384087294915
SiC,H2O,0.02,20,7e-08,1.07221987293253
SiC,H2O,0.025,20,7e-08,1.09082143386677
SiC,H2O,0.03,20,7e-08,1.10964962303929
SiC,H2O,0.035,20,7e-08,1.12870860745077
SiC,H2O,0.04,20,7e-08,1.1480026568898
SiC,H2O,0.045,20,7e-08,1.16753614712183
SiC,H2O,0.05,20,7e-08,1.18731356319765
SiO2,H2O,0.005,20,7e-08,1.00509946140007
SiO2,H2O,0.01,20,7e-08,1.0102162886567
SiO2,H2O,0.015,20,7e-08,1.01535057062848
SiO2,H2O,0.02,20,7e-08,1.02050239678129
SiO2,H2O,0.025,20,7e-08,1.02567185719348
SiO2,H2O,0.03,20,7e-08,1.03085904256109
SiO2,H2O,0.035,20,7e-08,1.03606404420321
SiO2,H2O,0.04,20,7e-08,1.04128695406732
SiO2,H2O,0.045,20,7e-08,1.04652786473465
SiO2,H2O,0.05,20,7e-08,1.05178686942575
ZnO,H2O,0.005,20,7e-08,1.01516631132749
ZnO,H2O,0.01,20,7e-08,1.03048674648449
ZnO,H2O,0.015,20,7e-08,1.04596366683645
ZnO,H2O,0.02,20,7e-08,1.06159948223513
ZnO,H2O,0.025,20,7e-08,1.07739665226946
ZnO,H2O,0.03,20,7e-08,1.09335768755538
ZnO,H2O,0.035,20,7e-08,1.10948515106601
ZnO,H2O,0.04,20,7e-08,1.12578165950363
ZnO,H2O,0.045,20,7e-08,1.14224988471507
ZnO,H2O,0.05,20,7e-08,1.15889255515202
Al2O3,H2O,0.005,20,8e-08,1.01648197561969
Al2O3,H2O,0.01,20,8e-08,1.03314605539837
Al2O3,H2O,0.015,20,8e-08,1.04999527411848
Al2O3,H2O,0.02,20,8e-08,1.0670327343724
Al2O3,H2O,0.025,20,8e-08,1.08426160846702
Al2O3,H2O,0.03,20,8e-08,1.10168514039287
Al2O3,H2O,0.035,20,8e-08,1.11930664786043
Al2O3,H2O,0.04,20,8e-08,1.13712952440619
Al2O3,H2O,0.045,20,8e-08,1.15515724157133
Al2O3,H2O,0.05,20,8e-08,1.173393351156
CuO,H2O,0.005,20,8e-08,1.01635117523283
CuO,H2O,0.01,20,8e-08,1.03288156789184
CuO,H2O,0.015,20,8e-08,1.04959414068845
CuO,H2O,0.02,20,8e-08,1.06649192199951
CuO,H2O,0.025,20,8e-08,1.08357800769678
CuO,H2O,0.03,20,8e-08,1.10085556303773
CuO,H2O,0.035,20,8e-08,1.11832782462041
CuO,H2O,0.04,20,8e-08,1.13599810240476
CuO,H2O,0.045,20,8e-08,1.15386978180296
CuO,H2O,0.05,20,8e-08,1.17194632584177
Fe,H2O,0.005,20,8e-08,1.01697702791496
Fe,H2O,0.01,20,8e-08,1.034147295694
Fe,H2O,0.015,20,8e-08,1.05151412153105
Fe,H2O,0.02,20,8e-08,1.06908090002802
Fe,H2O,0.025,20,8e-08,1.08685110440676
Fe,H2O,0.03,20,8e-08,1.10482828879846
Fe,H2O,0.035,20,8e-08,1.12301609061341
Fe,H2O,0.04,20,8e-08,1.14141823299458
Fe,H2O,0.045,20,8e-08,1.16003852735849
Fe,H2O,0.05,20,8e-08,1.17888087602692
TiO2,H2O,0.005,20,8e-08,1.01372910033959
TiO2,H2O,0.01,20,8e-08,1.02758443718113
TiO2,H2O,0.015,20,8e-08,1.04156775964749
TiO2,H2O,0.02,20,8e-08,1.05568084932573
TiO2,H2O,0.025,20,8e-08,1.06992552102384
TiO2,H2O,0.03,20,8e-08,1.08430362354867
TiO2,H2O,0.035,20,8e-08,1.09881704050584
TiO2,H2O,0.04,20,8e-08,1.11346769112237
TiO2,H2O,0.045,20,8e-08,1.12825753109276
TiO2,H2O,0.05,20,8e-08,1.14318855344922
MgO,H2O,0.005,20,8e-08,1.01668338358728
MgO,H2O,0.01,20,8e-08,1.03355336170923
MgO,H2O,0.015,20,8e-08,1.05061308240739
MgO,H2O,0.02,20,8e-08,1.06786576493801
MgO,H2O,0.025,20,8e-08,1.08531470179734
MgO,H2O,0.03,20,8e-08,1.10296326081632
MgO,H2O,0.035,20,8e-08,1.12081488732761
MgO,H2O,0.04,20,8e-08,1.13887310640792
MgO,H2O,0.045,20,8e-08,1.15714152519849
MgO,H2O,0.05,20,8e-08,1.17562383530726
SiC,H2O,0.005,20,8e-08,1.01737867307911
SiC,H2O,0.01,20,8e-08,1.03495986484557
SiC,H2O,0.015,20,8e-08,1.05274713605964
SiC,H2O,0.02,20,8e-08,1.07074413144918
SiC,H2O,0.025,20,8e-08,1.08895458219948
SiC,H2O,0.03,20,8e-08,1.10738230853212
SiC,H2O,0.035,20,8e-08,1.12603122237669
SiC,H2O,0.04,20,8e-08,1.14490533013938
SiC,H2O,0.045,20,8e-08,1.16400873557238
SiC,H2O,0.05,20,8e-08,1.18334564274856
SiO2,H2O,0.005,20,8e-08,1.00503833021253
SiO2,H2O,0.01,20,8e-08,1.01009361207529
SiO2,H2O,0.015,20,8e-08,1.01516593128413
SiO2,H2O,0.02,20,8e-08,1.0202553741135
SiO2,H2O,0.025,20,8e-08,1.02536202742135
SiO2,H2O,0.03,20,8e-08,1.03048597865406
SiO2,H2O,0.035,20,8e-08,1.03562731585144
SiO2,H2O,0.04,20,8e-08,1.04078612765175
SiO2,H2O,0.045,20,8e-08,1.04596250329682
SiO2,H2O,0.05,20,8e-08,1.05115653263721
ZnO,H2O,0.005,20,8e-08,1.0149042995904
ZnO,H2O,0.01,20,8e-08,1.0299574306881
ZnO,H2O,0.015,20,8e-08,1.04516163378447
ZnO,H2O,0.02,20,8e-08,1.0605191945684
ZnO,H2O,0.025,20,8e-08,1.07603244507191
ZnO,H2O,0.03,20,8e-08,1.09170376485055
ZnO,H2O,0.035,20,8e-08,1.10753558220026
ZnO,H2O,0.04,20,8e-08,1.12353037541169
ZnO,H2O,0.045,20,8e-08,1.13969067406351
ZnO,H2O,0.05,20,8e-08,1.15601906035604
Al2O3,H2O,0.005,20,9e-08,1.01623843757362
Al2O3,H2O,0.01,20,9e-08,1.03265362308725
Al2O3,H2O,0.015,20,9e-08,1.04924845806208
Al2O3,H2O,0.02,20,9e-08,1.06602590787778
Al2O3,H2O,0.025,20,9e-08,1.08298900353911
Al2O3,H2O,0.03,20,9e-08,1.10014084350131
Al2O3,H2O,0.035,20,9e-08,1.11748459555694
Al2O3,H2O,0.04,20,9e-08,1.1350234987863
Al2O3,H2O,0.045,20,9e-08,1.15276086557406
Al2O3,H2O,0.05,20,9e-08,1.17070008369484
CuO,H2O,0.005,20,9e-08,1.01611150888318
CuO,H2O,0.01,20,9e-08,1.03239700598291
CuO,H2O,0.015,20,9e-08,1.04885932494815
CuO,H2O,0.02,20,9e-08,1.06550136129711
CuO,H2O,0.025,20,9e-08,1.08232607411512
CuO,H2O,0.03,20,9e-08,1.09933648780865
CuO,H2O,0.035,20,9e-08,1.11653569391776
CuO,H2O,0.04,20,9e-08,1.13392685298922
CuO,H2O,0.045,20,9e-08,1.15151319651268
CuO,H2O,0.05,20,9e-08,1.16929802892243
Fe,H2O,0.005,20,9e-08,1.01671788306278
Fe,H2O,0.01,20,9e-08,1.0336231353405
Fe,H2O,0.015,20,9e-08,1.05071892455486
Fe,H2O,0.02,20,9e-08,1.0680084902382
Fe,H2O,0.025,20,9e-08,1.08549514578002
Fe,H2O,0.03,20,9e-08,1.10318228054383
Fe,H2O,0.035,20,9e-08,1.12107336205725
Fe,H2O,0.04,20,9e-08,1.13917193827835
Fe,H2O,0.045,20,9e-08,1.15748163994122
Fe,H2O,0.05,20,9e-08,1.17600618298418
TiO2,H2O,0.005,20,9e-08,1.01355403828893
TiO2,H2O,0.01,20,9e-08,1.02723110706713
TiO2,H2O,0.015,20,9e-08,1.04103288910009
TiO2,H2O,0.02,20,9e-08,1.05496109798215
TiO2,H2O,0.025,20,9e-08,1.0690174788458
TiO2,H2O,0.03,20,9e-08,1.08320380909055
TiO2,H2O,0.035,20,9e-08,1.09752189913217
TiO2,H2O,0.04,20,9e-08,1.1119735931729
TiO2,H2O,0.045,20,9e-08,1.1265607699933
TiO2,H2O,0.05,20,9e-08,1.14128534376648
MgO,H2O,0.005,20,9e-08,1.01643369650494
MgO,H2O,0.01,20,9e-08,1.03304842896038
MgO,H2O,0.015,20,9e-08,1.04984720541173
MgO,H2O,0.02,20,9e-08,1.06683310091671
MgO,H2O,0.025,20,9e-08,1.08400925942197
MgO,H2O,0.03,20,9e-08,1.10137889570296
MgO,H2O,0.035,20,9e-08,1.11894529736992
MgO,H2O,0.04,20,9e-08,1.13671182694228
MgO,H2O,0.045,20,9e-08,1.1546819239944
MgO,H2O,0.05,20,9e-08,1.17285910737559
SiC,H2O,0.005,20,9e-08,1.01710507134952
SiC,H2O,0.01,20,9e-08,1.03440631686734
SiC,H2O,0.015,20,9e-08,1.05190713083286
SiC,H2O,0.02,20,9e-08,1.0696109862852
SiC,H2O,0.025,20,9e-08,1.08752143732092
SiC,H2O,0.03,20,9e-08,1.10564212147263
SiC,H2O,0.035,20,9e-08,1.12397676217191
SiC,H2O,0.04,20,9e-08,1.14252917129994
SiC,H2O,0.045,20,9e-08,1.16130325182957
SiC,H2O,0.05,20,9e-08,1.18030300056268
SiO2,H2O,0.005,20,9e-08,1.00499146609845
SiO2,H2O,0.01,20,9e-08,1.00999956970129
SiO2,H2O,0.015,20,9e-08,1.01502439413133
SiO2,H2O,0.02,20,9e-08,1.02006602326869
SiO2,H2O,0.025,20,9e-08,1.02512454155548
SiO2,H2O,0.03,20,9e-08,1.03020003400052
SiO2,H2O,0.035,20,9e-08,1.0352925861841
SiO2,H2O,0.04,20,9e-08,1.04040228426275
SiO2,H2O,0.045,20,9e-08,1.04552921497416
SiO2,H2O,0.05,20,9e-08,1.05067346564206
ZnO,H2O,0.005,20,9e-08,1.01470279920197
ZnO,H2O,0.01,20,9e-08,1.02955042304942
ZnO,H2O,0.015,20,9e-08,1.04454502194802
ZnO,H2O,0.02,20,9e-08,1.05968878908847
ZnO,H2O,0.025,20,9e-08,1.07498396151592
ZnO,H2O,0.03,20,9e-08,1.09043282123157
ZnO,H2O,0.035,20,9e-08,1.10603769632771
ZnO,H2O,0.04,20,9e-08,1.12180096215727
ZnO,H2O,0.045,20,9e-08,1.13772504253919
ZnO,H2O,0.05,20,9e-08,1.15381241100089
Al2O3,H2O,0.005,20,1e-07,1.01604539388235
Al2O3,H2O,0.01,20,1e-07,1.03226334713561
Al2O3,H2O,0.015,20,1e-07,1.04865665848059
Al2O3,H2O,0.02,20,1e-07,1.06522818748989
Al2O3,H2O,0.025,20,1e-07,1.08198085625087
Al2O3,H2O,0.03,20,1e-07,1.09891765108333
Al2O3,H2O,0.035,20,1e-07,1.11604162431416
Al2O3,H2O,0.04,20,1e-07,1.13335589611126
Al2O3,H2O,0.045,20,1e-07,1.15086365637879
Al2O3,H2O,0.05,20,1e-07,1.16856816671643
CuO,H2O,0.005,20,1e-07,1.01592152588441
CuO,H2O,0.01,20,1e-07,1.03201295010674
CuO,H2O,0.015,20,1e-07,1.04827700672806
CuO,H2O,0.02,20,1e-07,1.06471648878905
CuO,H2O,0.025,20,1e-07,1.08133424990901
CuO,H2O,0.03,20,1e-07,1.09813320593722
CuO,H2O,0.035,20,1e-07,1.11511633665854
CuO,H2O,0.04,20,1e-07,1.13228668755548
CuO,H2O,0.045,20,1e-07,1.14964737162883
CuO,H2O,0.05,20,1e-07,1.16720157127923
Fe,H2O,0.005,20,1e-07,1.01651251072803
Fe,H2O,0.01,20,1e-07,1.03320780285637
Fe,H2O,0.015,20,1e-07,1.05008892815982
Fe,H2O,0.02,20,1e-07,1.06715900673126
Fe,H2O,0.025,20,1e-07,1.08442122890409
Fe,H2O,0.03,20,1e-07,1.10187885724008
Fe,H2O,0.035,20,1e-07,1.119535228585
Fe,H2O,0.04,20,1e-07,1.1373937561949
Fe,H2O,0.045,20,1e-07,1.15545793193588
Fe,H2O,0.05,20,1e-07,1.17373132856025
TiO2,H2O,0.005,20,1e-07,1.01341522724068
TiO2,H2O,0.01,20,1e-07,1.02695097228722
TiO2,H2O,0.015,20,1e-07,1.04060886650345
TiO2,H2O,0.02,20,1e-07,1.05439057083014
TiO2,H2O,0.025,20,1e-07,1.06829777645835
TiO2,H2O,0.03,20,1e-07,1.08233220552122
TiO2,H2O,0.035,20,1e-07,1.09649561180492
TiO2,H2O,0.04,20,1e-07,1.11078978147922
TiO2,H2O,0.045,20,1e-07,1.1252165338484
TiO2,H2O,0.05,20,1e-07,1.13977772212317
MgO,H2O,0.005,20,1e-07,1.01623579356865
MgO,H2O,0.01,20,1e-07,1.03264827736787
MgO,H2O,0.015,20,1e-07,1.04924035149402
MgO,H2O,0.02,20,1e-07,1.06601497986004
MgO,H2O,0.025,20,1e-07,1.08297519196056
MgO,H2O,0.03,20,1e-07,1.10012408469584
MgO,H2O,0.035,20,1e-07,1.11746482425697
MgO,H2O,0.04,20,1e-07,1.13500064807466
MgO,H2O,0.045,20,1e-07,1.15273486683425
MgO,H2O,0.05,20,1e-07,1.17067086655941
SiC,H2O,0.005,20,1e-07,1.01688829444355
SiC,H2O,0.01,20,1e-07,1.03396780833669
SiC,H2O,0.015,20,1e-07,1.05124180782286
SiC,H2O,0.02,20,1e-07,1.06871363385501
SiC,H2O,0.025,20,1e-07,1.08638670434982
SiC,H2O,0.03,20,1e-07,1.1042645164167
SiC,H2O,0.035,20,1e-07,1.12235064866484
SiC,H2O,0.04,20,1e-07,1.14064876359121
SiC,H2O,0.045,20,1e-07,1.15916261005319
SiC,H2O,0.05,20,1e-07,1.17789602582907
SiO2,H2O,0.005,20,1e-07,1.00495440126705
SiO2,H2O,0.01,20,1e-07,1.00992519366479
SiO2,H2O,0.015,20,1e-07,1.01491245867057
SiO2,H2O,0.02,20,1e-07,1.01991627830265
SiO2,H2O,0.025,20,1e-07,1.0249367351247
SiO2,H2O,0.03,20,1e-07,1.02997391225034
SiO2,H2O,0.035,20,1e-07,1.0350278933477
SiO2,H2O,0.04,20,1e-07,1.0400987626441
SiO2,H2O,0.045,20,1e-07,1.04518660493069
SiO2,H2O,0.05,20,1e-07,1.05029150556719
ZnO,H2O,0.005,20,1e-07,1.0145430267229
ZnO,H2O,0.01,20,1e-07,1.02922774004731
ZnO,H2O,0.015,20,1e-07,1.04405622069864
ZnO,H2O,0.02,20,1e-07,1.05903059034443
ZnO,H2O,0.025,20,1e-07,1.07415301260637
ZnO,H2O,0.03,20,1e-07,1.08942569410245
ZnO,H2O,0.035,20,1e-07,1.10485088552036
ZnO,H2O,0.04,20,1e-07,1.12043088272315
ZnO,H2O,0.045,20,1e-07,1.13616802788843
ZnO,H2O,0.05,20,1e-07,1.15206471068214
Al2O3,H2O,0.005,20,1.25e-07,1.01570188773874
Al2O3,H2O,0.01,20,1.25e-07,1.03156900647604
Al2O3,H2O,0.015,20,1.25e-07,1.0476039780962
Al2O3,H2O,0.02,20,1.25e-07,1.0638094802505
Al2O3,H2O,0.025,20,1.25e-07,1.08018824784791
Al2O3,H2O,0.03,20,1.25e-07,1.0967430745937
Al2O3,H2O,0.035,20,1.25e-07,1.11347681457806
Al2O3,H2O,0.04,20,1.25e-07,1.13039238391645
Al2O3,H2O,0.045,20,1.25e-07,1.14749276244374
Al2O3,H2O,0.05,20,1.25e-07,1.16478099546412
CuO,H2O,0.005,20,1.25e-07,1.01558344683103
CuO,H2O,0.01,20,1.25e-07,1.03132963489527
CuO,H2O,0.015,20,1.25e-07,1.0472411268858
CuO,H2O,0.02,20,1.25e-07,1.06332053958607
CuO,H2O,0.025,20,1.25e-07,1.07957054530458
CuO,H2O,0.03,20,1.25e-07,1.09599387335541
CuO,H2O,0.035,20,1.25e-07,1.11259331158648
CuO,H2O,0.04,20,1.25e-07,1.12937170795715
CuO,H2O,0.045,20,1.25e-07,1.14633197216712
CuO,H2O,0.05,20,1.25e-07,1.1634770773387
Fe,H2O,0.005,20,1.25e-07,1.01614716433373
Fe,H2O,0.01,20,1.25e-07,1.03246908991098
Fe,H2O,0.015,20,1.25e-07,1.04896862933793
Fe,H2O,0.02,20,1.25e-07,1.06564869764407
Fe,H2O,0.025,20,1.25e-07,1.08251227399906
Fe,H2O,0.03,20,1.25e-07,1.09956240348664
Fe,H2O,0.035,20,1.25e-07,1.11680219893768
Fe,H2O,0.04,20,1.25e-07,1.13423484282477
Fe,H2O,0.045,20,1.25e-07,1.15186358922078
Fe,H2O,0.05,20,1.25e-07,1.1696917658238
TiO2,H2O,0.005,20,1.25e-07,1.01316811303047
TiO2,H2O,0.01,20,1.25e-07,1.0264523351741
TiO2,H2O,0.015,20,1.25e-07,1.03985420890985
TiO2,H2O,0.02,20,1.25e-07,1.05337530416009
TiO2,H2O,0.025,20,1.25e-07,1.06701721890369
TiO2,H2O,0.03,20,1.25e-07,1.08078157980557
TiO2,H2O,0.035,20,1.25e-07,1.09467004286332
TiO2,H2O,0.04,20,1.25e-07,1.10868429407133
TiO2,H2O,0.045,20,1.25e-07,1.12282605010313
TiO2,H2O,0.05,20,1.25e-07,1.13709705901234
MgO,H2O,0.005,20,1.25e-07,1.01588367518851
MgO,H2O,0.01,20,1.25e-07,1.03193643972208
MgO,H2O,0.015,20,1.25e-07,1.04816100810518
MgO,H2O,0.02,20,1.25e-07,1.0645601532585
MgO,H2O,0.025,20,1.25e-07,1.08113670809894
MgO,H2O,0.03,20,1.25e-07,1.09789356717101
MgO,H2O,0.035,20,1.25e-07,1.11483368833186
MgO,H2O,0.04,20,1.25e-07,1.1319600944918
MgO,H2O,0.045,20,1.25e-07,1.14927587541264
MgO,H2O,0.05,20,1.25e-07,1.16678418956598
SiC,H2O,0.005,20,1.25e-07,1.01650278017107
SiC,H2O,0.01,20,1.25e-07,1.03318812579021
SiC,H2O,0.015,20,1.25e-07,1.05005908321041
SiC,H2O,0.02,20,1.25e-07,1.06711876694046
SiC,H2O,0.025,20,1.25e-07,1.08437036156177
SiC,H2O,0.03,20,1.25e-07,1.10181712371017
SiC,H2O,0.035,20,1.25e-07,1.11946238412538
SiC,H2O,0.04,20,1.25e-07,1.13730954977085
SiC,H2O,0.045,20,1.25e-07,1.15536210602679
SiC,H2O,0.05,20,1.25e-07,1.1736236189593
SiO2,H2O,0.005,20,1.25e-07,1.00488863173822
SiO2,H2O,0.01,20,1.25e-07,1.00979322196167
SiO2,H2O,0.015,20,1.25e-07,1.0147138489406
SiO2,H2O,0.02,20,1.25e-07,1.01965059145794
SiO2,H2O,0.025,20,1.25e-07,1.02460352881352
SiO2,H2O,0.03,20,1.25e-07,1.02957274082829
SiO2,H2O,0.035,20,1.25e-07,1.03455830784865
SiO2,H2O,0.04,20,1.25e-07,1.03956031075072
SiO2,H2O,0.045,20,1.25e-07,1.04457883094477
SiO2,H2O,0.05,20,1.25e-07,1.04961395037961
ZnO,H2O,0.005,20,1.25e-07,1.01425860485885
ZnO,H2O,0.01,20,1.25e-07,1.02865339553262
ZnO,H2O,0.015,20,1.25e-07,1.0431863324766
ZnO,H2O,0.02,20,1.25e-07,1.05785941395636
ZnO,H2O,0.025,20,1.25e-07,1.07267467696366
ZnO,H2O,0.03,20,1.25e-07,1.08763419815921
ZnO,H2O,0.035,20,1.25e-07,1.10274009484298
ZnO,H2O,0.04,20,1.25e-07,1.11799452595329
ZnO,H2O,0.045,20,1.25e-07,1.13339969309533
ZnO,H2O,0.05,20,1.25e-07,1.1489578416005
Al2O3,H2O,0.005,20,1.5e-07,1.01547570019991
Al2O3,H2O,0.01,20,1.5e-07,1.03111189317697
Al2O3,H2O,0.015,20,1.5e-07,1.04691108856147
Al2O3,H2O,0.02,20,1.5e-07,1.0628758485821
Al2O3,H2O,0.025,20,1.5e-07,1.07900878945114
Al2O3,H2O,0.03,20,1.5e-07,1.09531258279377
Al2O3,H2O,0.035,20,1.5e-07,1.11178995712294
Al2O3,H2O,0.04,20,1.5e-07,1.12844369936166
Al2O3,H2O,0.045,20,1.5e-07,1.1452766564144
Al2O3,H2O,0.05,20,1.5e-07,1.1622917367895
CuO,H2O,0.005,20,1.5e-07,1.01536081864985
CuO,H2O,0.01,20,1.5e-07,1.03087975004651
CuO,H2O,0.015,20,1.5e-07,1.04655924806017
CuO,H2O,0.02,20,1.5e-07,1.06240181760303
CuO,H2O,0.025,20,1.5e-07,1.07841001596332
CuO,H2O,0.03,20,1.5e-07,1.09458645418147
CuO,H2O,0.035,20,1.5e-07,1.11093379846983
CuO,H2O,0.04,20,1.5e-07,1.12745477167768
CuO,H2O,0.045,20,1.5e-07,1.14415215480311
CuO,H2O,0.05,20,1.5e-07,1.16102878855365
Fe,H2O,0.005,20,1.5e-07,1.01590666760279
Fe,H2O,0.01,20,1.5e-07,1.03198291574213
Fe,H2O,0.015,20,1.5e-07,1.04823147079094
Fe,H2O,0.02,20,1.5e-07,1.06465511788009
Fe,H2O,0.025,20,1.5e-07,1.08125670248994
Fe,H2O,0.03,20,1.5e-07,1.09803913209386
Fe,H2O,0.035,20,1.5e-07,1.11500537785568
Fe,H2O,0.04,20,1.5e-07,1.13215847638331
Fe,H2O,0.045,20,1.5e-07,1.14950153154062
Fe,H2O,0.05,20,1.5e-07,1.16703771631975
TiO2,H2O,0.005,20,1.5e-07,1.0130053111236
TiO2,H2O,0.01,20,1.5e-07,1.02612387194131
TiO2,H2O,0.015,20,1.5e-07,1.03935716818223
TiO2,H2O,0.02,20,1.5e-07,1.05270671167807
TiO2,H2O,0.025,20,1.5e-07,1.06617404093894
TiO2,H2O,0.03,20,1.5e-07,1.07976072174447
TiO2,H2O,0.035,20,1.5e-07,1.09346834775059
TiO2,H2O,0.04,20,1.5e-07,1.10729854111277
TiO2,H2O,0.045,20,1.5e-07,1.12125295312586
TiO2,H2O,0.05,20,1.5e-07,1.13533326488144
MgO,H2O,0.005,20,1.5e-07,1.01565184218845
MgO,H2O,0.01,20,1.5e-07,1.03146786104192
MgO,H2O,0.015,20,1.5e-07,1.04745065332373
MgO,H2O,0.02,20,1.5e-07,1.0636028708511
MgO,H2O,0.025,20,1.5e-07,1.07992722196187
MgO,H2O,0.03,20,1.5e-07,1.09642647302843
MgO,H2O,0.035,20,1.5e-07,1.11310345002055
MgO,H2O,0.04,20,1.5e-07,1.129961040119
MgO,H2O,0.045,20,1.5e-07,1.14700219338186
MgO,H2O,0.05,20,1.5e-07,1.16422992446559
SiC,H2O,0.005,20,1.5e-07,1.01624909545854
SiC,H2O,0.01,20,1.5e-07,1.03267517157777
SiC,H2O,0.015,20,1.5e-07,1.04928113562701
SiC,H2O,0.02,20,1.5e-07,1.06606995890331
SiC,H2O,0.025,20,1.5e-07,1.08304467850379
SiC,H2O,0.03,20,1.5e-07,1.10020839915731
SiC,H2O,0.035,20,1.5e-07,1.11756429511751
SiC,H2O,0.04,20,1.5e-07,1.13511561211993
SiC,H2O,0.045,20,1.5e-07,1.1528656694055
SiC,H2O,0.05,20,1.5e-07,1.17081786181324
SiO2,H2O,0.005,20,1.5e-07,1.00484545619426
SiO2,H2O,0.01,20,1.5e-07,1.00970659000742
SiO2,H2O,0.015,20,1.5e-07,1.01458347765087
SiO2,H2O,0.02,20,1.5e-07,1.01947619583078
SiO2,H2O,0.025,20,1.5e-07,1.02438482175213
SiO2,H2O,0.03,20,1.5e-07,1.02930943312271
SiO2,H2O,0.035,20,1.5e-07,1.0342501081573
SiO2,H2O,0.04,20,1.5e-07,1.03920692558175
SiO2,H2O,0.045,20,1.5e-07,1.04417996463721
SiO2,H2O,0.05,20,1.5e-07,1.0491693050843
ZnO,H2O,0.005,20,1.5e-07,1.01407123263093
ZnO,H2O,0.01,20,1.5e-07,1.02827508703765
ZnO,H2O,0.015,20,1.5e-07,1.04261344704383
ZnO,H2O,0.02,20,1.5e-07,1.0570882323212
ZnO,H2O,0.025,20,1.5e-07,1.07170139924633
ZnO,H2O,0.03,20,1.5e-07,1.0864549417821
ZnO,H2O,0.035,20,1.5e-07,1.10135089238471
ZnO,H2O,0.04,20,1.5e-07,1.11639132293708
ZnO,H2O,0.045,20,1.5e-07,1.1315783457095
ZnO,H2O,0.05,20,1.5e-07,1.14691411434861
Al2O3,40:60 EG/W,0.005,20,1e-08,1.03868354868876
Al2O3,40:60 EG/W,0.01,20,1e-08,1.07837774042346
Al2O3,40:60 EG/W,0.015,20,1e-08,1.11912270538201
Al2O3,40:60 EG/W,0.02,20,1e-08,1.1609607268699
Al2O3,40:60 EG/W,0.025,20,1e-08,1.20393638768716
Al2O3,40:60 EG/W,0.03,20,1e-08,1.24809672859977
Al2O3,40:60 EG/W,0.035,20,1e-08,1.29349142009966
Al2O3,40:60 EG/W,0.04,20,1e-08,1.34017294877173
Al2O3,40:60 EG/W,0.045,20,1e-08,1.38819681973795
Al2O3,40:60 EG/W,0.05,20,1e-08,1.43762177682031
CuO,40:60 EG/W,0.005,20,1e-08,1.03832012648995
CuO,40:60 EG/W,0.01,20,1e-08,1.07763187405774
CuO,40:60 EG/W,0.015,20,1e-08,1.11797423795038
CuO,40:60 EG/W,0.02,20,1e-08,1.15938828521005
CuO,40:60 EG/W,0.025,20,1e-08,1.20191729411786
CuO,40:60 EG/W,0.03,20,1e-08,1.24560690505378
CuO,40:60 EG/W,0.035,20,1e-08,1.29050528387802
CuO,40:60 EG/W,0.04,20,1e-08,1.33666329906373
CuO,40:60 EG/W,0.045,20,1e-08,1.38413471395017
CuO,40:60 EG/W,0.05,20,1e-08,1.43297639564419
Fe,40:60 EG/W,0.005,20,1e-08,1.04012090443571
Fe,40:60 EG/W,0.01,20,1e-08,1.08132947963144
Fe,40:60 EG/W,0.015,20,1e-08,1.12367056320571
Fe,40:60 EG/W,0.02,20,1e-08,1.16719149159976
Fe,40:60 EG/W,0.025,20,1e-08,1.21194227661303
Fe,40:60 EG/W,0.03,20,1e-08,1.25797579711913
Fe,40:60 EG/W,0.035,20,1e-08,1.30534800750763
Fe,40:60 EG/W,0.04,20,1e-08,1.35411816457903
Fe,40:60 EG/W,0.045,20,1e-08,1.40434907482754
Fe,40:60 EG/W,0.05,20,1e-08,1.45610736428131
TiO2,40:60 EG/W,0.005,20,1e-08,1.03178793303097
